movie_name,sns_score,movie_cover_url,movie_video_url
生门,9.1,https://pic4.iqiyipic.com/image/20231113/89/53/v_112875980_m_601_m14.webp,https://www.iqiyi.com/v_19rr7p7k4k.html
我们俩,9.1,https://pic1.iqiyipic.com/image/20240315/b7/42/v_106534838_m_601_m5.webp,https://www.iqiyi.com/v_19rrhxu3do.html
加勒比海盗：黑珍珠号的诅咒,9.1,https://pic9.iqiyipic.com/image/20231110/39/65/v_50073618_m_601_m19.webp,https://www.iqiyi.com/v_19rrjcf6xw.html
波西米亚狂想曲,9.1,https://pic8.iqiyipic.com/image/20231109/06/d7/v_117775412_m_601_m20.webp,https://www.iqiyi.com/v_19rqycwafc.html
无间道2（粤语）,9.1,https://pic6.iqiyipic.com/image/20231110/ed/22/v_50046141_m_601_m13.webp,https://www.iqiyi.com/v_19rrjd9we0.html
卢旺达饭店,9.1,https://pic4.iqiyipic.com/image/20231110/28/cc/v_50151010_m_601_m17.webp,https://www.iqiyi.com/v_19rrk0zwys.html
二十二,9.1,https://pic3.iqiyipic.com/image/20230629/12/9f/v_112881168_m_601_m6.webp,https://www.iqiyi.com/v_19rr7pj8ys.html
1950他们正年轻,9.1,https://pic6.iqiyipic.com/image/20231109/ce/11/v_160561145_m_601_m6.webp,https://www.iqiyi.com/v_e6mrvdkiz0.html
功夫,9.1,https://pic6.iqiyipic.com/image/20231109/30/51/v_50116213_m_601_m14.webp,https://www.iqiyi.com/v_19rrk40ajc.html
迈克尔·杰克逊：就是这样,9.1,https://pic8.iqiyipic.com/image/20231110/26/1a/v_50756051_m_601_m12.webp,https://www.iqiyi.com/v_19rrg016yo.html
寂静人生,9.1,https://pic7.iqiyipic.com/image/20240528/6e/67/v_112874131_m_601_m7.webp,https://www.iqiyi.com/v_19rr7p1sh8.html
彩绘心天地,9.1,https://pic0.iqiyipic.com/image/20230629/e4/b6/v_112882924_m_601_m7.webp,https://www.iqiyi.com/v_19rr7pmc0k.html
哈利·波特4:火焰杯,9.1,https://pic3.iqiyipic.com/image/20231113/7a/74/v_50076831_m_601_m18.webp,https://www.iqiyi.com/v_19rrjbfy7k.html
哀乐中年,9.1,https://pic9.iqiyipic.com/image/20230630/e7/c6/v_110663391_m_601_m9.webp,https://www.iqiyi.com/v_19rrm91nhg.html
指环王3：王者无敌,9.3,https://pic7.iqiyipic.com/image/20231113/9c/b7/v_111468986_m_601_m16.webp,https://www.iqiyi.com/v_19rra68crs.html
冰血长津湖,9.3,https://pic2.iqiyipic.com/image/20241012/6c/12/v_154006786_m_601_m6.webp,https://www.iqiyi.com/v_cmar28otbs.html
死亡诗社,9.3,https://pic4.iqiyipic.com/image/20231109/86/63/v_50079507_m_601_m9.webp,https://www.iqiyi.com/v_19rrjblpq8.html
摔跤吧！爸爸,9.3,https://pic9.iqiyipic.com/image/20240912/60/8f/v_112643955_m_601_m16.webp,https://www.iqiyi.com/v_19rr7sz5b8.html
美丽心灵,9.3,https://pic3.iqiyipic.com/image/20231110/2b/6f/v_109003164_m_601_m14.webp,https://www.iqiyi.com/v_19rrnppl5w.html
大闹天宫（1964）,9.3,https://pic7.iqiyipic.com/image/20240828/74/fc/v_112875529_m_601_m15.webp,https://www.iqiyi.com/v_19rr7p4hg4.html
黄金三镖客,9.3,https://pic0.iqiyipic.com/image/20231109/1a/fa/v_62644993_m_601_m10.webp,https://www.iqiyi.com/v_19rrho31mw.html
丛林赤子心,9.3,https://pic6.iqiyipic.com/image/20231110/93/45/v_50171641_m_601_m17.webp,https://www.iqiyi.com/v_19rrjzqai0.html
摩登时代,9.3,https://pic5.iqiyipic.com/image/20230629/4f/3a/v_50000348_m_601_m14.webp,https://www.iqiyi.com/v_19rrj6sjrw.html
乱世佳人,9.3,https://pic7.iqiyipic.com/image/20231109/7d/8e/v_50095306_m_601_m11.webp,https://www.iqiyi.com/v_19rrjba8ec.html
禁闭岛,9.0,https://pic1.iqiyipic.com/image/20231109/a3/5c/v_50111608_m_601_m13.webp,https://www.iqiyi.com/v_19rrk3nll8.html
我是刑警,9.2,http://pic6.iqiyipic.com/image/20241129/5a/a5/v_179046912_m_601_m1.webp,http://www.iqiyi.com/v_c6fb023e0!.html
白月梵星,,http://pic3.iqiyipic.com/image/20250107/90/a6/v_179529366_m_601.webp,http://www.iqiyi.com/v_11734ab6f!.html
冬至,8.3,http://pic7.iqiyipic.com/image/20241220/a5/5a/v_179213139_m_601.webp,http://www.iqiyi.com/v_469474287!.html
源代码,9.0,https://pic6.iqiyipic.com/image/20230629/95/32/v_106522362_m_601_m13.webp,https://www.iqiyi.com/v_19rrhynlvs.html
流浪地球2,9.0,https://pic9.iqiyipic.com/image/20241009/84/b2/v_170957933_m_601_m15.webp,https://www.iqiyi.com/v_1yzsojq1cg8.html
长安三万里,9.0,https://pic6.iqiyipic.com/image/20231208/4a/69/v_172564154_m_601_m9.webp,https://www.iqiyi.com/v_1x1h3bj0t14.html
一伞烟雨,,http://pic0.iqiyipic.com/image/20241216/4c/8b/v_179176864_m_601_m1.webp,http://www.iqiyi.com/v_70f4cc484!.html
九品芝麻官,9.0,https://pic6.iqiyipic.com/image/20231109/d9/4d/v_50002644_m_601_m18.webp,https://www.iqiyi.com/v_19rrj5oif0.html
红海行动,9.0,https://pic4.iqiyipic.com/image/20240912/84/a8/v_112882553_m_601_m22.webp,https://www.iqiyi.com/v_19rr7plwdc.html
七宗罪,9.0,https://pic7.iqiyipic.com/image/20231109/bb/00/v_143087205_m_601_m9.webp,https://www.iqiyi.com/v_19rwfpg4o4.html
复仇者联盟4：终局之战,9.0,https://pic4.iqiyipic.com/image/20240910/90/6d/v_112869925_m_601_m39.webp,https://www.iqiyi.com/v_19rr7q1fy0.html
西西里的美丽传说,8.8,https://pic6.iqiyipic.com/image/20241028/6a/30/v_104515858_m_601_m15.webp,https://www.iqiyi.com/v_19rrh1gubo.html
冰雪奇缘,8.8,https://pic7.iqiyipic.com/image/20231109/ef/66/v_109424017_m_601_m17.webp,https://www.iqiyi.com/v_19rro5rids.html
白月梵星,,http://pic0.iqiyipic.com/image/20250107/6d/b4/v_179529347_m_601.webp,http://www.iqiyi.com/v_64efe1e6d!.html
夜未央,,http://pic4.iqiyipic.com/image/20241127/bc/c9/v_179035419_m_601_m1.webp,http://www.iqiyi.com/v_b24d120ba!.html
星际宝贝,8.8,https://pic0.iqiyipic.com/image/20231109/6c/d5/v_131928007_m_601_m8.webp,https://www.iqiyi.com/v_19rsdplfa8.html
飓风营救,8.8,https://pic9.iqiyipic.com/image/20240506/93/3a/v_50030220_m_601_m12.webp,https://www.iqiyi.com/v_19rrjesx24.html
少林寺,8.8,https://pic1.iqiyipic.com/image/20231109/a5/4d/v_62645548_m_601_m9.webp,https://www.iqiyi.com/v_19rrho7dy4.html
初恋这件小事,8.8,https://pic3.iqiyipic.com/image/20231110/8c/a1/v_50105069_m_601_m21.webp,https://www.iqiyi.com/v_19rrjajrzs.html
唐顿庄园2,8.8,https://pic5.iqiyipic.com/image/20231109/a3/03/v_167452333_m_601_m6.webp,https://www.iqiyi.com/v_1mjy70tpmm0.html
花束般的恋爱（普通话）,8.8,https://pic0.iqiyipic.com/image/20231109/75/b4/v_168101420_m_601_m3.webp,https://www.iqiyi.com/v_11iau1r6cqk.html
僵尸新娘,8.8,https://pic0.iqiyipic.com/image/20231110/08/45/v_143087127_m_601_m9.webp,https://www.iqiyi.com/v_19rwfpgmwo.html
三块广告牌,8.8,https://pic5.iqiyipic.com/image/20230705/de/d4/v_113442892_m_601_m14.webp,https://www.iqiyi.com/v_19rr8q7ke8.html
铁甲钢拳,8.8,https://pic8.iqiyipic.com/image/20231109/a1/c7/v_50163097_m_601_m15.webp,https://www.iqiyi.com/v_19rrk0jqy0.html
萨利机长,8.8,https://pic2.iqiyipic.com/image/20230629/39/ea/v_112873025_m_601_m8.webp,https://www.iqiyi.com/v_19rr7q7ndc.html
致命魔术,8.8,https://pic3.iqiyipic.com/image/20210916/ff/68/v_111388040_m_601_m9.webp,https://www.iqiyi.com/v_19rra04xok.html
喊·山,8.8,https://pic8.iqiyipic.com/image/20231109/88/b7/v_111044219_m_601_m12.webp,https://www.iqiyi.com/v_19rr9ggp9w.html
魂断蓝桥,9.1,https://pic3.iqiyipic.com/image/20231109/26/37/v_110550493_m_601_m10.webp,https://www.iqiyi.com/v_19rrll6i1w.html
心灵奇旅,9.1,https://pic1.iqiyipic.com/image/20231110/a7/70/v_155122208_m_601_m9.webp,https://www.iqiyi.com/v_srhoj3lh48.html
弱点（普通话）,9.1,https://pic3.iqiyipic.com/image/20231110/64/57/v_148253177_m_601_m10.webp,https://www.iqiyi.com/v_19rybxarfk.html
加勒比海盗（普通话）,9.1,https://pic6.iqiyipic.com/image/20230714/05/d4/v_133782447_m_601_m4.webp,https://www.iqiyi.com/v_19rrzj5dl4.html
哈利·波特4:火焰杯(普通话),9.1,https://pic3.iqiyipic.com/image/20231109/93/dd/v_138682314_m_601_m11.webp,https://www.iqiyi.com/v_19ru5avaok.html
血战钢锯岭（普通话）,9.1,https://pic5.iqiyipic.com/image/20230629/2c/6a/v_111769933_m_601_m8.webp,https://www.iqiyi.com/v_19rraslevk.html
用心棒,9.1,https://pic3.iqiyipic.com/image/20220820/93/d4/v_62645267_m_601_m6.webp,https://www.iqiyi.com/v_19rrho6rcw.html
岁月神偷（粤语）,9.1,https://pic0.iqiyipic.com/image/20230831/90/98/v_50045829_m_601_m10.webp,https://www.iqiyi.com/v_19rrjd9920.html
年会不能停！,9.0,https://pic7.iqiyipic.com/image/20241009/5b/61/v_174378556_m_601_m5.webp,https://www.iqiyi.com/v_2clubpj29g8.html
黑鹰坠落,9.0,https://pic9.iqiyipic.com/image/20231113/5a/23/v_50112807_m_601_m16.webp,https://www.iqiyi.com/v_19rrk3p5u8.html
超能陆战队,9.0,https://pic6.iqiyipic.com/image/20231109/57/71/v_109098651_m_601_m17.webp,https://www.iqiyi.com/v_19rrntpmhg.html
新龙门客栈（1992）,9.0,https://pic8.iqiyipic.com/image/20240402/b6/c9/v_62645590_m_601_m14.webp,https://www.iqiyi.com/v_19rrho7h84.html
房间,9.0,https://pic0.iqiyipic.com/image/20231110/85/b3/v_112873632_m_601_m4.webp,https://www.iqiyi.com/v_19rr7p2ur0.html
风中的火焰,,http://pic1.iqiyipic.com/image/20241226/19/29/v_179275018_m_601.webp,http://www.iqiyi.com/v_56a9bc824!.html
人工智能,9.0,https://pic7.iqiyipic.com/image/20231110/b7/94/v_109016306_m_601_m13.webp,https://www.iqiyi.com/v_19rrno1q60.html
蜘蛛侠：平行宇宙,9.0,https://pic2.iqiyipic.com/image/20231110/cc/96/v_114548891_m_601_m17.webp,https://www.iqiyi.com/v_19rreyllho.html
白月梵星,,http://pic0.iqiyipic.com/image/20250107/6d/b4/v_179529347_m_601.webp,http://www.iqiyi.com/v_64efe1e6d!.html
四渡赤水,9.0,https://pic2.iqiyipic.com/image/20240828/a8/5f/v_112853632_m_601_m5.webp,https://www.iqiyi.com/v_19rr7qdnw4.html
我在雨中等你,9.0,https://pic4.iqiyipic.com/image/20231109/70/98/v_129792399_m_601_m6.webp,https://www.iqiyi.com/v_19rsndkcwg.html
沉默的羔羊,9.0,https://pic8.iqiyipic.com/image/20231109/ed/6e/v_121601088_m_601_m9.webp,https://www.iqiyi.com/v_19rr4ad9lw.html
驯龙高手,9.0,https://pic9.iqiyipic.com/image/20231113/f3/13/v_107649757_m_601_m14.webp,https://www.iqiyi.com/v_19rrmugvis.html
白蛇：缘起,8.8,https://pic8.iqiyipic.com/image/20231113/7d/45/v_119183912_m_601_m29.webp,https://www.iqiyi.com/v_19rr575vxk.html
复仇者联盟,8.8,https://pic4.iqiyipic.com/image/20231109/83/9d/v_50271398_m_601_m15.webp,https://www.iqiyi.com/v_19rrk4egc4.html
我和我的祖国,8.8,https://pic0.iqiyipic.com/image/20240912/56/01/v_127076583_m_601_m37.webp,https://www.iqiyi.com/v_19rsho8w7c.html
相爱相亲,8.8,https://pic0.iqiyipic.com/image/20231109/08/e3/v_113091039_m_601_m17.webp,https://www.iqiyi.com/v_19rr8gqd9o.html
血钻,8.8,https://pic4.iqiyipic.com/image/20230629/5b/cb/v_111388117_m_601_m9.webp,https://www.iqiyi.com/v_19rra04q2k.html
风中的火焰,,http://pic1.iqiyipic.com/image/20241226/19/29/v_179275018_m_601.webp,http://www.iqiyi.com/v_56a9bc824!.html
冬至,8.3,http://pic8.iqiyipic.com/image/20241220/37/d9/v_179209610_m_601.webp,http://www.iqiyi.com/v_a4b2a26c7!.html
特级英雄黄继光,8.8,https://pic8.iqiyipic.com/image/20231109/7c/4c/v_169405613_m_601_m9.webp,https://www.iqiyi.com/v_22kopywzws0.html
冬至,8.3,http://pic7.iqiyipic.com/image/20241220/a5/5a/v_179213139_m_601.webp,http://www.iqiyi.com/v_469474287!.html
爱在日落黄昏时,9.0,https://pic0.iqiyipic.com/image/20231109/4e/08/v_50095279_m_601_m16.webp,https://www.iqiyi.com/v_19rrjba7jk.html
冬至,8.3,http://pic8.iqiyipic.com/image/20241220/37/d9/v_179209610_m_601.webp,http://www.iqiyi.com/v_a4b2a26c7!.html
血战台儿庄,9.0,https://pic0.iqiyipic.com/image/20240905/2d/ae/v_112854477_m_601_m4.webp,https://www.iqiyi.com/v_19rr7qdd5o.html
东邪西毒：终极版（粤语）,9.0,https://pic4.iqiyipic.com/image/20231127/56/08/v_109270237_m_601_m14.webp,https://www.iqiyi.com/v_19rroofvdo.html
恋恋笔记本,9.0,https://pic6.iqiyipic.com/image/20231113/02/37/v_143087039_m_601_m10.webp,https://www.iqiyi.com/v_19rwfpfwog.html
头号玩家,9.0,https://pic1.iqiyipic.com/image/20231113/53/b6/v_114256438_m_601_m15.webp,https://www.iqiyi.com/v_19rreck3v4.html
低俗小说,9.0,https://pic8.iqiyipic.com/image/20231109/75/37/v_50324069_m_601_m9.webp,https://www.iqiyi.com/v_19rrjrbafs.html
一伞烟雨,,http://pic4.iqiyipic.com/image/20241216/e7/03/v_179176859_m_601_m1.webp,http://www.iqiyi.com/v_74810cb17!.html
精武英雄,9.0,https://pic2.iqiyipic.com/image/20231109/4b/a3/v_62645532_m_601_m17.webp,https://www.iqiyi.com/v_19rrho7c7w.html
可可西里,9.0,https://pic5.iqiyipic.com/image/20240710/dc/a3/v_50002559_m_601_m17.webp,https://www.iqiyi.com/v_19rrj5ooz4.html
雄狮少年（粤语）,9.0,https://pic1.iqiyipic.com/image/20230629/b8/19/v_165623421_m_601_m3.webp,https://www.iqiyi.com/v_f9l5o4inoc.html
夜未央,,http://pic4.iqiyipic.com/image/20241127/bc/c9/v_179035419_m_601_m1.webp,http://www.iqiyi.com/v_b24d120ba!.html
甲方乙方,8.8,https://pic4.iqiyipic.com/image/20231226/63/52/v_112847615_m_601_m7.webp,https://www.iqiyi.com/v_19rr7r7dek.html
一伞烟雨,,http://pic0.iqiyipic.com/image/20241216/4c/8b/v_179176864_m_601_m1.webp,http://www.iqiyi.com/v_70f4cc484!.html
一伞烟雨,,http://pic4.iqiyipic.com/image/20241216/e7/03/v_179176859_m_601_m1.webp,http://www.iqiyi.com/v_74810cb17!.html
赌神,8.8,https://pic0.iqiyipic.com/image/20231110/10/d0/v_50002680_m_601_m16.webp,https://www.iqiyi.com/v_19rrj5o9ak.html
白月梵星,,http://pic3.iqiyipic.com/image/20250107/90/a6/v_179529366_m_601.webp,http://www.iqiyi.com/v_11734ab6f!.html
十二公民,8.8,https://pic9.iqiyipic.com/image/20231109/39/3c/v_109484376_m_601_m13.webp,https://www.iqiyi.com/v_19rrocuzus.html
疯狂原始人,8.8,https://pic1.iqiyipic.com/image/20231109/f6/d8/v_50626085_m_601_m10.webp,https://www.iqiyi.com/v_19rrfxbhco.html
我是刑警,9.2,http://pic6.iqiyipic.com/image/20241129/5a/a5/v_179046912_m_601_m1.webp,http://www.iqiyi.com/v_c6fb023e0!.html
归来,8.8,https://pic5.iqiyipic.com/image/20230629/cc/3d/v_112544115_m_601_m5.webp,https://www.iqiyi.com/v_19rr75mj4g.html
查理和巧克力工厂,8.8,https://pic7.iqiyipic.com/image/20231109/86/e1/v_111412644_m_601_m12.webp,https://www.iqiyi.com/v_19rra9112c.html
国王的演讲,8.9,https://pic1.iqiyipic.com/image/20230629/f5/d2/v_50180439_m_601_m10.webp,https://www.iqiyi.com/v_19rrjz3axc.html
百鸟朝凤,8.9,https://pic8.iqiyipic.com/image/20231110/52/29/v_110582187_m_601_m9.webp,https://www.iqiyi.com/v_19rrljceco.html
白月梵星,,http://pic0.iqiyipic.com/image/20250107/6d/b4/v_179529347_m_601.webp,http://www.iqiyi.com/v_64efe1e6d!.html
夜未央,,http://pic4.iqiyipic.com/image/20241127/bc/c9/v_179035419_m_601_m1.webp,http://www.iqiyi.com/v_b24d120ba!.html
小公主,8.9,https://pic3.iqiyipic.com/image/20231110/1b/55/v_50108695_m_601_m9.webp,https://www.iqiyi.com/v_19rrk3h0y8.html
火星救援（普通话）,8.9,https://pic6.iqiyipic.com/image/20211130/c8/a1/v_110088076_m_601_m11.webp,https://www.iqiyi.com/v_19rrkxrw6c.html
卡萨布兰卡,8.9,https://pic9.iqiyipic.com/image/20230629/32/a3/v_50141333_m_601_m13.webp,https://www.iqiyi.com/v_19rrk1q9y0.html
阿郎的故事,8.9,https://pic6.iqiyipic.com/image/20231109/df/a6/v_50138985_m_601_m11.webp,https://www.iqiyi.com/v_19rrk1ir54.html
霍比特人2：史矛革之战（普通话）,8.9,https://pic5.iqiyipic.com/image/20230629/7f/b9/v_118139038_m_601_m9.webp,https://www.iqiyi.com/v_19rqz5mp7g.html
雄狮少年,9.0,https://pic2.iqiyipic.com/image/20241008/d0/e1/v_157985352_m_601_m9.webp,https://www.iqiyi.com/v_nf5skrtrx0.html
红猪,9.0,https://pic4.iqiyipic.com/image/20240403/a6/df/v_175935696_m_601_m4.webp,https://www.iqiyi.com/v_ce99fhiky0.html
燃情岁月,9.0,https://pic4.iqiyipic.com/image/20190808/6e/41/v_50116750_m_601_m9.webp,https://www.iqiyi.com/v_19rrk3xkes.html
阿涅斯论瓦尔达,9.0,https://pic0.iqiyipic.com/image/20210915/4b/db/v_127781348_m_601_m7.webp,https://www.iqiyi.com/v_19rsix5hds.html
爱在黎明破晓前,9.0,https://pic7.iqiyipic.com/image/20231109/02/17/v_111394078_m_601_m10.webp,https://www.iqiyi.com/v_19rra0khao.html
我的1919（独家修复版）,9.0,https://pic7.iqiyipic.com/image/20240227/d4/e6/v_141751120_m_601_m14.webp,https://www.iqiyi.com/v_19ruwdtv24.html
从海底出击,9.0,https://pic1.iqiyipic.com/image/20231109/5e/2a/v_100586743_m_601_m16.webp,https://www.iqiyi.com/v_19rrh8y2bw.html
奇迹男孩,9.0,https://pic1.iqiyipic.com/image/20241127/e2/e2/v_112982441_m_601_m21.webp,https://www.iqiyi.com/v_19rr8cybts.html
阿Q正传,9.0,https://pic1.iqiyipic.com/image/20231110/76/cc/v_108826821_m_601_m12.webp,https://www.iqiyi.com/v_19rrnz0w50.html
我这一辈子,9.0,https://pic1.iqiyipic.com/image/20231109/03/3f/v_105049553_m_601_m12.webp,https://www.iqiyi.com/v_19rrh7228k.html
梁祝（1994）,9.0,https://pic7.iqiyipic.com/image/20231110/15/cd/v_166725948_m_601_m3.webp,https://www.iqiyi.com/v_s0lo1qlhyk.html
花样年华（粤语）,9.0,https://pic7.iqiyipic.com/image/20231127/94/29/v_62645852_m_601_m11.webp,https://www.iqiyi.com/v_19rrho5ifw.html
卧虎藏龙,8.8,https://pic9.iqiyipic.com/image/20241227/7e/1b/v_135698369_m_601_m15.webp,https://www.iqiyi.com/v_19rtge6mvc.html
兵临城下,8.8,https://pic5.iqiyipic.com/image/20231109/93/47/v_50112779_m_601_m12.webp,https://www.iqiyi.com/v_19rrk3p4tc.html
万箭穿心,8.8,https://pic5.iqiyipic.com/image/20231110/9a/45/v_50383122_m_601_m10.webp,https://www.iqiyi.com/v_19rrjxbgf8.html
换子疑云,8.8,https://pic3.iqiyipic.com/image/20230629/9f/1f/v_106399013_m_601_m20.webp,https://www.iqiyi.com/v_19rri04anw.html
惊魂记（1960）,8.8,https://pic0.iqiyipic.com/image/20230629/4f/25/v_62645897_m_601_m10.webp,https://www.iqiyi.com/v_19rrho5bs8.html
地道战（独家修复版）,8.8,https://pic7.iqiyipic.com/image/20240909/43/28/v_136588193_m_601_m17.webp,https://www.iqiyi.com/v_19rt0rimoo.html
小飞象（普通话）,8.8,https://pic9.iqiyipic.com/image/20231109/9a/32/v_115779505_m_601_m9.webp,https://www.iqiyi.com/v_19rrd00kaw.html
忠犬八公,8.8,https://pic9.iqiyipic.com/image/20240929/05/78/v_158099505_m_601_m15.webp,https://www.iqiyi.com/v_1huky7hntjk.html
复仇者联盟3：无限战争,8.8,https://pic3.iqiyipic.com/image/20231109/c0/6e/v_112869924_m_601_m25.webp,https://www.iqiyi.com/v_19rr7q1fyc.html
星守之犬,8.8,https://pic8.iqiyipic.com/image/20230629/49/89/v_50253934_m_601_m12.webp,https://www.iqiyi.com/v_19rrk4p3x0.html
无人区,8.8,https://pic5.iqiyipic.com/image/20240228/2f/66/v_105087120_m_601_m16.webp,https://www.iqiyi.com/v_19rrh65smw.html
天若有情,8.8,https://pic0.iqiyipic.com/image/20231109/a5/ca/v_50062668_m_601_m16.webp,https://www.iqiyi.com/v_19rrjd2hcs.html
海边的曼彻斯特,8.8,https://pic0.iqiyipic.com/image/20231110/ec/b8/v_112582789_m_601_m5.webp,https://www.iqiyi.com/v_19rr72slwk.html
天国王朝,8.8,https://pic3.iqiyipic.com/image/20231109/8a/1c/v_50151099_m_601_m13.webp,https://www.iqiyi.com/v_19rrk0zt9c.html
宾虚,8.9,https://pic8.iqiyipic.com/image/20230629/ea/16/v_143345139_m_601_m8.webp,https://www.iqiyi.com/v_19rwef7eac.html
刘三姐,8.9,https://pic5.iqiyipic.com/image/20231110/79/1c/v_108766091_m_601_m15.webp,https://www.iqiyi.com/v_19rrn8121w.html
走出非洲,8.9,https://pic1.iqiyipic.com/image/20230629/5a/3e/v_106734472_m_601_m15.webp,https://www.iqiyi.com/v_19rrhw58a8.html
天伦之旅,8.9,https://pic1.iqiyipic.com/image/20230630/84/63/v_50335389_m_601_m13.webp,https://www.iqiyi.com/v_19rrjqrbug.html
弗里达,8.9,https://pic6.iqiyipic.com/image/20201228/b1/28/v_50330084_m_601_m10.webp,https://www.iqiyi.com/v_19rrjqhpto.html
笑傲江湖2：东方不败（粤语）,8.9,https://pic2.iqiyipic.com/image/20210916/0d/2e/v_109270844_m_601_m10.webp,https://www.iqiyi.com/v_19rrool6r4.html
流星语,8.9,https://pic1.iqiyipic.com/image/20210916/28/3e/v_62817202_m_601_m5.webp,https://www.iqiyi.com/v_19rrmy8auc.html
光荣之路,8.9,https://pic0.iqiyipic.com/image/20231110/5c/7b/v_50579603_m_601_m12.webp,https://www.iqiyi.com/v_19rrg9g51c.html
横道世之介,8.9,https://pic1.iqiyipic.com/image/20230630/b7/7c/v_62651561_m_601_m5.webp,https://www.iqiyi.com/v_19rrhoh27c.html
时空恋旅人,8.9,https://pic4.iqiyipic.com/image/20250107/bd/d5/v_62649545_m_601_m10.webp,https://www.iqiyi.com/v_19rrhofld4.html
桃姐,8.9,https://pic6.iqiyipic.com/image/20210916/4a/ac/v_50193669_m_601_m18.webp,https://www.iqiyi.com/v_19rrk8llp4.html
加勒比海盗2：聚魂棺,8.9,https://pic8.iqiyipic.com/image/20231109/cd/a6/v_50073509_m_601_m19.webp,https://www.iqiyi.com/v_19rrjcdxnc.html
风中的火焰,,http://pic1.iqiyipic.com/image/20241226/19/29/v_179275018_m_601.webp,http://www.iqiyi.com/v_56a9bc824!.html
冬至,8.3,http://pic8.iqiyipic.com/image/20241220/37/d9/v_179209610_m_601.webp,http://www.iqiyi.com/v_a4b2a26c7!.html
青蛇（粤语）,8.9,https://pic1.iqiyipic.com/image/20220821/8a/bb/v_110695938_m_601_m7.webp,https://www.iqiyi.com/v_19rrm775i4.html
冬至,8.3,http://pic7.iqiyipic.com/image/20241220/a5/5a/v_179213139_m_601.webp,http://www.iqiyi.com/v_469474287!.html
重返狼群,8.9,https://pic0.iqiyipic.com/image/20231110/47/05/v_112882494_m_601_m4.webp,https://www.iqiyi.com/v_19rr7plrac.html
一伞烟雨,,http://pic0.iqiyipic.com/image/20241216/4c/8b/v_179176864_m_601_m1.webp,http://www.iqiyi.com/v_70f4cc484!.html
年少日记（粤语）,8.8,https://pic8.iqiyipic.com/image/20240824/5b/09/v_177816807_m_601_m2.webp,https://www.iqiyi.com/v_1lc1biqi0gw.html
上甘岭,8.8,https://pic8.iqiyipic.com/image/20240227/04/2a/v_108789994_m_601_m16.webp,https://www.iqiyi.com/v_19rrn6rmxw.html
白月梵星,,http://pic0.iqiyipic.com/image/20250107/6d/b4/v_179529347_m_601.webp,http://www.iqiyi.com/v_64efe1e6d!.html
夜未央,,http://pic4.iqiyipic.com/image/20241127/bc/c9/v_179035419_m_601_m1.webp,http://www.iqiyi.com/v_b24d120ba!.html
美术老师的放羊班,8.8,https://pic1.iqiyipic.com/image/20231109/18/12/v_173038998_m_601_m10.webp,https://www.iqiyi.com/v_1y00937itlc.html
阮玲玉,8.8,https://pic1.iqiyipic.com/image/20231110/35/af/v_112849560_m_601_m10.webp,https://www.iqiyi.com/v_19rr7rep2s.html
蝙蝠侠：侠影之谜,8.8,https://pic4.iqiyipic.com/image/20231109/e3/9f/v_111422198_m_601_m12.webp,https://www.iqiyi.com/v_19rra8bxfs.html
为奴十二年,8.8,https://pic1.iqiyipic.com/image/20231110/f4/08/v_105092968_m_601_m23.webp,https://www.iqiyi.com/v_19rrh65ga8.html
乔乔的异想世界,8.8,https://pic2.iqiyipic.com/image/20230629/fa/d9/v_134740123_m_601_m13.webp,https://www.iqiyi.com/v_19rrst51oc.html
西线无战事,8.8,https://pic4.iqiyipic.com/image/20230629/0d/42/v_62818185_m_601_m10.webp,https://www.iqiyi.com/v_19rrmyaep4.html
喋血双雄(粤语),8.8,https://pic7.iqiyipic.com/image/20230629/be/4e/v_62815970_m_601_m4.webp,https://www.iqiyi.com/v_19rrmy5bfo.html
哈利·波特6:混血王子,8.8,https://pic0.iqiyipic.com/image/20231113/7f/2c/v_50266695_m_601_m19.webp,https://www.iqiyi.com/v_19rrk47uq8.html
唐伯虎点秋香（粤语）,9.0,https://pic3.iqiyipic.com/image/20231110/22/f6/v_50001673_m_601_m15.webp,https://www.iqiyi.com/v_19rrj6vey0.html
廊桥遗梦,9.0,https://pic4.iqiyipic.com/image/20231109/93/ac/v_111393102_m_601_m9.webp,https://www.iqiyi.com/v_19rra0idxs.html
紫色（1985）,9.0,https://pic7.iqiyipic.com/image/20250108/82/25/v_111443105_m_601_m10.webp,https://www.iqiyi.com/v_19rra74gt4.html
唐伯虎点秋香,9.0,https://pic6.iqiyipic.com/image/20231109/a7/73/v_110381483_m_601_m16.webp,https://www.iqiyi.com/v_19rrlunup8.html
南极大冒险,9.0,https://pic2.iqiyipic.com/image/20230629/fb/ce/v_50080932_m_601_m14.webp,https://www.iqiyi.com/v_19rrjbo3r0.html
爆裂鼓手,9.0,https://pic9.iqiyipic.com/image/20241204/7f/63/v_112875383_m_601_m10.webp,https://www.iqiyi.com/v_19rr7p3ee8.html
红星照耀中国,9.0,https://pic8.iqiyipic.com/image/20230628/a0/74/v_133801005_m_601_m10.webp,https://www.iqiyi.com/v_19rrznoevg.html
红胡子,9.0,https://pic2.iqiyipic.com/image/20230630/1d/62/v_50006345_m_601_m25.webp,https://www.iqiyi.com/v_19rrj5yxd4.html
